 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   98   93    57.384564   0.64  27.36  54.88    1.4952E-02    3.7836E-07
    1   99   94    57.405338   0.64  27.36  54.88    1.4949E-02    3.5695E-07
    1    7    1    16.238970   0.64  27.36  54.88    1.7062E-02    2.7484E-06
    1   11    5    35.129776   0.64  27.36  54.88    1.7490E-02    4.2629E-05
    1   13    7    39.330273   0.64  27.36  54.88    1.7239E-02    3.8057E-05
    1   17   11    44.454905   0.64  27.36  54.88    1.6707E-02    2.5871E-05
    1   19   13    46.140646   0.64  27.36  54.88    1.6496E-02    2.1835E-05
    1   23   17    48.577806   0.64  27.36  54.88    1.6173E-02    1.5932E-05
    1   25   19    49.487962   0.64  27.36  54.88    1.6048E-02    1.3746E-05
    1   29   23    50.914764   0.64  27.36  54.88    1.5851E-02    1.0411E-05
    1   31   25    51.484447   0.64  27.36  54.88    1.5771E-02    9.1236E-06
    1   35   29    52.421625   0.64  27.36  54.88    1.5641E-02    7.0782E-06
    1   37   31    52.811741   0.64  27.36  54.88    1.5586E-02    6.2594E-06
    1   41   35    53.474488   0.64  27.36  54.88    1.5494E-02    4.9264E-06
    1   43   37    53.758361   0.64  27.36  54.88    1.5454E-02    4.4004E-06
    1   47   41    54.251844   0.64  27.36  54.88    1.5385E-02    3.5233E-06
    1   49   43    54.467665   0.64  27.36  54.88    1.5355E-02    3.1552E-06
    1   53   47    54.849394   0.64  27.36  54.88    1.5302E-02    2.5478E-06
    1   55   49    55.019009   0.64  27.36  54.88    1.5278E-02    2.2956E-06
    1   59   53    55.323088   0.64  27.36  54.88    1.5236E-02    1.8702E-06
    1   61   55    55.459899   0.64  27.36  54.88    1.5217E-02    1.6917E-06
    1   65   59    55.707834   0.64  27.36  54.88    1.5183E-02    1.3771E-06
    1   67   61    55.820518   0.64  27.36  54.88    1.5167E-02    1.2573E-06
    1   71   65    56.026545   0.64  27.36  54.88    1.5139E-02    1.0384E-06
    1   73   67    56.120966   0.64  27.36  54.88    1.5126E-02    9.4530E-07
    1   77   71    56.294883   0.64  27.36  54.88    1.5102E-02    7.8157E-07
    1   79   73    56.375147   0.64  27.36  54.88    1.5091E-02    7.2312E-07
    1   83   77    56.523918   0.64  27.36  54.88    1.5070E-02    6.0049E-07
    1   85   79    56.592987   0.64  27.36  54.88    1.5061E-02    5.2995E-07
    1   89   83    56.721699   0.64  27.36  54.88    1.5043E-02    4.7179E-07
    1   91   85    56.781762   0.64  27.36  54.88    1.5035E-02    3.8615E-07
    1   95   89    56.894215   0.64  27.36  54.88    1.5019E-02    3.4432E-07
    1   97   91    56.946925   0.64  27.36  54.88    1.5012E-02    2.8443E-07
    1    8    1    14.855839   0.64  27.36  54.88    1.7015E-02    4.0593E-07
    1    9    2    21.801289   0.64  27.36  54.88    1.7279E-02    5.7914E-06
    1   10    3    26.630011   0.64  27.36  54.88    1.7461E-02    1.8456E-05
    1   11    4    30.273924   0.64  27.36  54.88    1.7544E-02    2.7320E-05
    1   12    5    33.149960   0.64  27.36  54.88    1.7541E-02    2.4639E-05
    1   13    6    35.489164   0.64  27.36  54.88    1.7476E-02    2.0617E-05
    1   15    8    39.080159   0.64  27.36  54.88    1.7259E-02    1.9100E-05
    1   16    9    40.492276   0.64  27.36  54.88    1.7137E-02    1.7614E-05
    1   17   10    41.718104   0.64  27.36  54.88    1.7016E-02    1.6566E-05
    1   18   11    42.792792   0.64  27.36  54.88    1.6901E-02    1.5238E-05
    1   19   12    43.743037   0.64  27.36  54.88    1.6792E-02    1.4179E-05
    1   20   13    44.589515   0.64  27.36  54.88    1.6691E-02    1.3143E-05
    1   22   15    46.033030   0.64  27.36  54.88    1.6510E-02    1.1379E-05
    1   23   16    46.653612   0.64  27.36  54.88    1.6429E-02    1.0585E-05
    1   24   17    47.218874   0.64  27.36  54.88    1.6355E-02    9.8807E-06
    1   25   18    47.735943   0.64  27.36  54.88    1.6286E-02    9.1933E-06
    1   26   19    48.210763   0.64  27.36  54.88    1.6222E-02    8.6083E-06
    1   27   20    48.648336   0.64  27.36  54.88    1.6163E-02    8.0185E-06
    1   29   22    49.428067   0.64  27.36  54.88    1.6056E-02    7.0246E-06
    1   30   23    49.776944   0.64  27.36  54.88    1.6008E-02    6.6077E-06
    1   31   24    50.102209   0.64  27.36  54.88    1.5963E-02    6.1776E-06
    1   32   25    50.406189   0.64  27.36  54.88    1.5921E-02    5.8186E-06
    1   33   26    50.690913   0.64  27.36  54.88    1.5882E-02    5.4526E-06
    1   34   27    50.958160   0.64  27.36  54.88    1.5845E-02    5.1386E-06
    1   36   29    51.446303   0.64  27.36  54.88    1.5777E-02    4.5495E-06
    1   37   30    51.669809   0.64  27.36  54.88    1.5746E-02    4.2851E-06
    1   38   31    51.881107   0.64  27.36  54.88    1.5716E-02    4.0366E-06
    1   39   32    52.081173   0.64  27.36  54.88    1.5688E-02    3.8121E-06
    1   40   33    52.270879   0.64  27.36  54.88    1.5662E-02    3.5880E-06
    1   41   34    52.451013   0.64  27.36  54.88    1.5637E-02    3.3976E-06
    1   43   36    52.785325   0.64  27.36  54.88    1.5590E-02    3.0327E-06
    1   44   37    52.940723   0.64  27.36  54.88    1.5568E-02    2.8651E-06
    1   45   38    53.089002   0.64  27.36  54.88    1.5547E-02    2.7106E-06
    1   46   39    53.230640   0.64  27.36  54.88    1.5528E-02    2.5678E-06
    1   47   40    53.366075   0.64  27.36  54.88    1.5509E-02    2.4249E-06
    1   48   41    53.495705   0.64  27.36  54.88    1.5491E-02    2.3039E-06
    1   50   43    53.738987   0.64  27.36  54.88    1.5457E-02    2.0683E-06
    1   51   44    53.853282   0.64  27.36  54.88    1.5441E-02    1.9610E-06
    1   52   45    53.963066   0.64  27.36  54.88    1.5425E-02    1.8573E-06
    1   53   46    54.068603   0.64  27.36  54.88    1.5411E-02    1.7665E-06
    1   54   47    54.170133   0.64  27.36  54.88    1.5396E-02    1.6714E-06
    1   55   48    54.267882   0.64  27.36  54.88    1.5383E-02    1.5910E-06
    1   57   50    54.452849   0.64  27.36  54.88    1.5357E-02    1.4347E-06
    1   58   51    54.540439   0.64  27.36  54.88    1.5345E-02    1.3645E-06
    1   59   52    54.624993   0.64  27.36  54.88    1.5333E-02    1.2951E-06
    1   60   53    54.706667   0.64  27.36  54.88    1.5322E-02    1.2326E-06
    1   61   54    54.785604   0.64  27.36  54.88    1.5311E-02    1.1720E-06
    1   62   55    54.861942   0.64  27.36  54.88    1.5300E-02    1.1162E-06
    1   64   57    55.007313   0.64  27.36  54.88    1.5280E-02    1.0105E-06
    1   65   58    55.076576   0.64  27.36  54.88    1.5270E-02    9.6175E-07
    1   66   59    55.143698   0.64  27.36  54.88    1.5261E-02    9.1403E-07
    1   67   60    55.208778   0.64  27.36  54.88    1.5252E-02    8.7304E-07
    1   68   61    55.271908   0.64  27.36  54.88    1.5243E-02    8.2786E-07
    1   69   62    55.333173   0.64  27.36  54.88    1.5235E-02    7.9079E-07
    1   71   64    55.450431   0.64  27.36  54.88    1.5218E-02    7.1850E-07
    1   72   65    55.506573   0.64  27.36  54.88    1.5211E-02    6.8729E-07
    1   73   66    55.561150   0.64  27.36  54.88    1.5203E-02    6.4929E-07
    1   74   67    55.614226   0.64  27.36  54.88    1.5196E-02    6.2465E-07
    1   75   68    55.665862   0.64  27.36  54.88    1.5189E-02    5.9848E-07
    1   76   69    55.716117   0.64  27.36  54.88    1.5182E-02    5.7028E-07
    1   78   71    55.812696   0.64  27.36  54.88    1.5168E-02    5.1218E-07
    1   79   72    55.859123   0.64  27.36  54.88    1.5162E-02    4.9407E-07
    1   80   73    55.904370   0.64  27.36  54.88    1.5156E-02    4.7442E-07
    1   81   74    55.948482   0.64  27.36  54.88    1.5149E-02    4.5603E-07
    1   82   75    55.991501   0.64  27.36  54.88    1.5144E-02    4.3776E-07
    1   83   76    56.033468   0.64  27.36  54.88    1.5138E-02    4.0648E-07
    1   85   78    56.114396   0.64  27.36  54.88    1.5127E-02    3.7450E-07
    1   86   79    56.153427   0.64  27.36  54.88    1.5121E-02    3.6579E-07
    1   87   80    56.191548   0.64  27.36  54.88    1.5116E-02    3.5374E-07
    1   88   81    56.228790   0.64  27.36  54.88    1.5111E-02    3.2443E-07
    1   89   82    56.265183   0.64  27.36  54.88    1.5106E-02    3.0438E-07
    1   90   83    56.300756   0.64  27.36  54.88    1.5101E-02    2.9309E-07
    1   92   85    56.369551   0.64  27.36  54.88    1.5091E-02    2.8794E-07
    1   93   86    56.402823   0.64  27.36  54.88    1.5087E-02    2.6054E-07
    1   94   87    56.435378   0.64  27.36  54.88    1.5082E-02    2.3732E-07
    1   95   88    56.467239   0.64  27.36  54.88    1.5078E-02    2.2706E-07
    1   96   89    56.498427   0.64  27.36  54.88    1.5074E-02    2.3551E-07
    1   97   90    56.528964   0.64  27.36  54.88    1.5069E-02    2.3654E-07
    1   99   92    56.588163   0.64  27.36  54.88    1.5061E-02    1.8448E-07
    1  100   93    56.616863   0.64  27.36  54.88    1.5057E-02    1.7416E-07
    1    9    1    13.733951   0.64  27.36  54.88    1.6978E-02    5.5213E-08
    1   11    3    24.990573   0.64  27.36  54.88    1.7404E-02    5.7036E-06
    1   13    5    31.427387   0.64  27.36  54.88    1.7552E-02    1.2972E-05
    1   15    7    35.751562   0.64  27.36  54.88    1.7465E-02    1.0680E-05
    1   17    9    38.888354   0.64  27.36  54.88    1.7274E-02    9.8019E-06
    1   19   11    41.277802   0.64  27.36  54.88    1.7061E-02    8.8070E-06
    1   21   13    43.162495   0.64  27.36  54.88    1.6859E-02    7.7519E-06
    1   23   15    44.688878   0.64  27.36  54.88    1.6678E-02    6.8264E-06
    1   25   17    45.951157   0.64  27.36  54.88    1.6520E-02    6.0028E-06
    1   27   19    47.012902   0.64  27.36  54.88    1.6382E-02    5.2792E-06
    1   29   21    47.918664   0.64  27.36  54.88    1.6262E-02    4.6538E-06
    1   31   23    48.700632   0.64  27.36  54.88    1.6156E-02    4.1197E-06
    1   33   25    49.382668   0.64  27.36  54.88    1.6063E-02    3.6524E-06
    1   35   27    49.982847   0.64  27.36  54.88    1.5980E-02    3.2437E-06
    1   37   29    50.515116   0.64  27.36  54.88    1.5906E-02    2.8855E-06
    1   39   31    50.990417   0.64  27.36  54.88    1.5840E-02    2.5722E-06
    1   41   33    51.417453   0.64  27.36  54.88    1.5781E-02    2.3007E-06
    1   43   35    51.803237   0.64  27.36  54.88    1.5727E-02    2.0612E-06
    1   45   37    52.153482   0.64  27.36  54.88    1.5678E-02    1.8493E-06
    1   47   39    52.472893   0.64  27.36  54.88    1.5633E-02    1.6611E-06
    1   49   41    52.765374   0.64  27.36  54.88    1.5593E-02    1.4934E-06
    1   51   43    53.034200   0.64  27.36  54.88    1.5555E-02    1.3439E-06
    1   53   45    53.282133   0.64  27.36  54.88    1.5520E-02    1.2097E-06
    1   55   47    53.511520   0.64  27.36  54.88    1.5488E-02    1.0896E-06
    1   57   49    53.724369   0.64  27.36  54.88    1.5459E-02    9.8686E-07
    1   59   51    53.922409   0.64  27.36  54.88    1.5431E-02    8.9367E-07
    1   61   53    54.107134   0.64  27.36  54.88    1.5405E-02    8.0861E-07
    1   63   55    54.279845   0.64  27.36  54.88    1.5381E-02    7.3246E-07
    1   65   57    54.441678   0.64  27.36  54.88    1.5359E-02    6.6410E-07
    1   67   59    54.593631   0.64  27.36  54.88    1.5337E-02    6.0236E-07
    1   69   61    54.736581   0.64  27.36  54.88    1.5318E-02    5.4636E-07
    1   71   63    54.871307   0.64  27.36  54.88    1.5299E-02    4.9646E-07
    1   73   65    54.998499   0.64  27.36  54.88    1.5281E-02    4.5340E-07
    1   75   67    55.118772   0.64  27.36  54.88    1.5264E-02    4.1200E-07
    1   77   69    55.232676   0.64  27.36  54.88    1.5249E-02    3.7229E-07
    1   79   71    55.340704   0.64  27.36  54.88    1.5234E-02    3.4286E-07
    1   81   73    55.443299   0.64  27.36  54.88    1.5219E-02    3.0933E-07
    1   83   75    55.540863   0.64  27.36  54.88    1.5206E-02    2.8681E-07
    1   85   77    55.633755   0.64  27.36  54.88    1.5193E-02    2.6385E-07
    1   87   79    55.722304   0.64  27.36  54.88    1.5181E-02    2.3514E-07
    1   89   81    55.806808   0.64  27.36  54.88    1.5169E-02    2.2206E-07
    1   91   83    55.887537   0.64  27.36  54.88    1.5158E-02    1.9751E-07
    1   93   85    55.964740   0.64  27.36  54.88    1.5147E-02    1.7914E-07
    1   95   87    56.038642   0.64  27.36  54.88    1.5137E-02    1.7546E-07
    1   97   89    56.109451   0.64  27.36  54.88    1.5127E-02    1.4545E-07
    1   99   91    56.177357   0.64  27.36  54.88    1.5118E-02    1.4415E-07
    1   10    1    12.802374   0.64  27.36  54.88    1.6950E-02    7.0080E-09
    1   11    2    19.071377   0.64  27.36  54.88    1.7169E-02    2.6292E-07
    1   13    4    27.083301   0.64  27.36  54.88    1.7475E-02    4.1307E-06
    1   14    5    29.912438   0.64  27.36  54.88    1.7539E-02    6.0445E-06
    1   16    7    34.245949   0.64  27.36  54.88    1.7518E-02    5.4410E-06
    1   17    8    35.951572   0.64  27.36  54.88    1.7456E-02    5.5892E-06
    1   19   10    38.736595   0.64  27.36  54.88    1.7286E-02    5.1502E-06
    1   20   11    39.890147   0.64  27.36  54.88    1.7191E-02    4.9681E-06
    1   22   13    41.844427   0.64  27.36  54.88    1.7003E-02    4.4784E-06
    1   23   14    42.679957   0.64  27.36  54.88    1.6913E-02    4.2513E-06
    1   25   16    44.131005   0.64  27.36  54.88    1.6746E-02    3.7956E-06
    1   26   17    44.765237   0.64  27.36  54.88    1.6669E-02    3.5854E-06
    1   28   19    45.886777   0.64  27.36  54.88    1.6528E-02    3.1995E-06
    1   29   20    46.385101   0.64  27.36  54.88    1.6464E-02    3.0213E-06
    1   31   22    47.278588   0.64  27.36  54.88    1.6347E-02    2.6885E-06
    1   32   23    47.680677   0.64  27.36  54.88    1.6293E-02    2.5487E-06
    1   34   25    48.409571   0.64  27.36  54.88    1.6195E-02    2.2750E-06
    1   35   26    48.740956   0.64  27.36  54.88    1.6150E-02    2.1481E-06
    1   37   28    49.347071   0.64  27.36  54.88    1.6067E-02    1.9218E-06
    1   38   29    49.624953   0.64  27.36  54.88    1.6029E-02    1.8195E-06
    1   40   31    50.136996   0.64  27.36  54.88    1.5959E-02    1.6307E-06
    1   41   32    50.373399   0.64  27.36  54.88    1.5926E-02    1.5429E-06
    1   43   34    50.811749   0.64  27.36  54.88    1.5865E-02    1.3846E-06
    1   44   35    51.015336   0.64  27.36  54.88    1.5837E-02    1.3152E-06
    1   46   37    51.394870   0.64  27.36  54.88    1.5784E-02    1.1832E-06
    1   47   38    51.572043   0.64  27.36  54.88    1.5759E-02    1.1190E-06
    1   49   40    51.903875   0.64  27.36  54.88    1.5713E-02    1.0096E-06
    1   50   41    52.059470   0.64  27.36  54.88    1.5691E-02    9.6029E-07
    1   52   43    52.352077   0.64  27.36  54.88    1.5650E-02    8.6604E-07
    1   53   44    52.489815   0.64  27.36  54.88    1.5631E-02    8.2393E-07
    1   55   46    52.749774   0.64  27.36  54.88    1.5595E-02    7.4506E-07
    1   56   47    52.872567   0.64  27.36  54.88    1.5578E-02    7.0647E-07
    1   58   49    53.105059   0.64  27.36  54.88    1.5545E-02    6.4054E-07
    1   59   50    53.215217   0.64  27.36  54.88    1.5530E-02    6.0983E-07
    1   61   52    53.424383   0.64  27.36  54.88    1.5501E-02    5.5177E-07
    1   62   53    53.523761   0.64  27.36  54.88    1.5487E-02    5.2720E-07
    1   64   55    53.712947   0.64  27.36  54.88    1.5460E-02    4.7795E-07
    1   65   56    53.803057   0.64  27.36  54.88    1.5448E-02    4.5570E-07
    1   67   58    53.974998   0.64  27.36  54.88    1.5424E-02    4.1390E-07
    1   68   59    54.057079   0.64  27.36  54.88    1.5412E-02    3.9390E-07
    1   70   61    54.214031   0.64  27.36  54.88    1.5390E-02    3.5886E-07
    1   71   62    54.289111   0.64  27.36  54.88    1.5380E-02    3.4317E-07
    1   73   64    54.432955   0.64  27.36  54.88    1.5360E-02    3.1119E-07
    1   74   65    54.501894   0.64  27.36  54.88    1.5350E-02    2.9696E-07
    1   76   67    54.634207   0.64  27.36  54.88    1.5332E-02    2.7282E-07
    1   77   68    54.697729   0.64  27.36  54.88    1.5323E-02    2.5808E-07
    1   79   70    54.819845   0.64  27.36  54.88    1.5306E-02    2.3481E-07
    1   80   71    54.878565   0.64  27.36  54.88    1.5298E-02    2.2370E-07
    1   82   73    54.991620   0.64  27.36  54.88    1.5282E-02    2.0597E-07
    1   83   74    55.046062   0.64  27.36  54.88    1.5275E-02    1.9686E-07
    1   85   76    55.151029   0.64  27.36  54.88    1.5260E-02    1.7665E-07
    1   86   77    55.201645   0.64  27.36  54.88    1.5253E-02    1.7270E-07
    1   88   79    55.299362   0.64  27.36  54.88    1.5239E-02    1.5885E-07
    1   89   80    55.346542   0.64  27.36  54.88    1.5233E-02    1.4892E-07
    1   91   82    55.437735   0.64  27.36  54.88    1.5220E-02    1.3755E-07
    1   92   83    55.481818   0.64  27.36  54.88    1.5214E-02    1.3424E-07
    1   94   85    55.567120   0.64  27.36  54.88    1.5202E-02    1.1991E-07
    1   95   86    55.608401   0.64  27.36  54.88    1.5197E-02    1.0974E-07
    1   97   88    55.688365   0.64  27.36  54.88    1.5185E-02    1.0867E-07
    1   98   89    55.727102   0.64  27.36  54.88    1.5180E-02    1.0667E-07
    1  100   91    55.802215   0.64  27.36  54.88    1.5170E-02    8.8574E-08
    1   11    1    12.014215   0.64  27.36  54.88    1.6928E-02    8.3536E-10
    1   13    3    22.356773   0.64  27.36  54.88    1.7301E-02    4.1416E-07
    1   17    7    32.889448   0.64  27.36  54.88    1.7544E-02    2.8449E-06
    1   19    9    36.109082   0.64  27.36  54.88    1.7449E-02    2.8946E-06
    1   21   11    38.613524   0.64  27.36  54.88    1.7295E-02    2.7242E-06
    1   23   13    40.622581   0.64  27.36  54.88    1.7125E-02    2.5389E-06
    1   27   17    43.652985   0.64  27.36  54.88    1.6802E-02    2.1117E-06
    1   29   19    44.825751   0.64  27.36  54.88    1.6662E-02    1.9126E-06
    1   31   21    45.834825   0.64  27.36  54.88    1.6535E-02    1.7245E-06
    1   33   23    46.712499   0.64  27.36  54.88    1.6422E-02    1.5496E-06
    1   37   27    48.165033   0.64  27.36  54.88    1.6228E-02    1.2576E-06
    1   39   29    48.772996   0.64  27.36  54.88    1.6146E-02    1.1331E-06
    1   41   31    49.318410   0.64  27.36  54.88    1.6071E-02    1.0212E-06
    1   43   33    49.810492   0.64  27.36  54.88    1.6004E-02    9.2072E-07
    1   47   37    50.663254   0.64  27.36  54.88    1.5886E-02    7.4991E-07
    1   49   39    51.035165   0.64  27.36  54.88    1.5834E-02    6.7742E-07
    1   51   41    51.376710   0.64  27.36  54.88    1.5786E-02    6.1227E-07
    1   53   43    51.691472   0.64  27.36  54.88    1.5743E-02    5.5361E-07
    1   57   47    52.252352   0.64  27.36  54.88    1.5664E-02    4.5532E-07
    1   59   49    52.503294   0.64  27.36  54.88    1.5629E-02    4.1346E-07
