 strength = semiamplitude of R in solar mass,au,day
  pla  |p+q|:|p|     a(au)      e     i     argper        <R>      strength                   
    1   79   87    63.370230   0.91  11.97  36.97    1.3033E-02    2.0271E-06
    1   81   89    63.274273   0.91  11.97  36.97    1.3049E-02    1.9351E-06
    1   83   91    63.182873   0.91  11.97  36.97    1.3065E-02    1.8523E-06
    1   85   93    63.095713   0.91  11.97  36.97    1.3080E-02    1.7629E-06
    1   87   95    63.012504   0.91  11.97  36.97    1.3094E-02    1.6835E-06
    1   89   97    62.932984   0.91  11.97  36.97    1.3108E-02    1.5976E-06
    1   91   99    62.856912   0.91  11.97  36.97    1.3121E-02    1.5140E-06
    1   17   26    78.881191   0.91  11.97  36.97    1.0845E-02    1.0269E-04
    1   19   28    76.953219   0.91  11.97  36.97    1.1069E-02    8.4757E-05
    1   20   29    76.126496   0.91  11.97  36.97    1.1169E-02    7.8161E-05
    1   22   31    74.687831   0.91  11.97  36.97    1.1351E-02    6.7173E-05
    1   23   32    74.057992   0.91  11.97  36.97    1.1433E-02    6.4129E-05
    1   25   34    72.942914   0.91  11.97  36.97    1.1583E-02    5.6956E-05
    1   26   35    72.446983   0.91  11.97  36.97    1.1651E-02    5.4924E-05
    1   28   37    71.557139   0.91  11.97  36.97    1.1774E-02    4.9095E-05
    1   29   38    71.156444   0.91  11.97  36.97    1.1830E-02    4.6991E-05
    1   31   40    70.429732   0.91  11.97  36.97    1.1933E-02    4.1580E-05
    1   32   41    70.099205   0.91  11.97  36.97    1.1981E-02    3.9367E-05
    1   34   43    69.494462   0.91  11.97  36.97    1.2068E-02    3.4398E-05
    1   35   44    69.217131   0.91  11.97  36.97    1.2108E-02    3.2316E-05
    1   37   46    68.705986   0.91  11.97  36.97    1.2183E-02    2.8021E-05
    1   38   47    68.469950   0.91  11.97  36.97    1.2218E-02    2.6190E-05
    1   40   49    68.032208   0.91  11.97  36.97    1.2284E-02    2.2597E-05
    1   41   50    67.828874   0.91  11.97  36.97    1.2314E-02    2.1058E-05
    1   43   52    67.449764   0.91  11.97  36.97    1.2372E-02    1.8098E-05
    1   44   53    67.272769   0.91  11.97  36.97    1.2399E-02    1.6820E-05
    1   46   55    66.941239   0.91  11.97  36.97    1.2450E-02    1.4394E-05
    1   47   56    66.785772   0.91  11.97  36.97    1.2474E-02    1.3337E-05
    1   49   58    66.493386   0.91  11.97  36.97    1.2520E-02    1.1357E-05
    1   50   59    66.355742   0.91  11.97  36.97    1.2542E-02    1.0490E-05
    1   52   61    66.095948   0.91  11.97  36.97    1.2583E-02    8.8857E-06
    1   53   62    65.973226   0.91  11.97  36.97    1.2602E-02    8.1761E-06
    1   55   64    65.740857   0.91  11.97  36.97    1.2639E-02    6.8881E-06
    1   56   65    65.630754   0.91  11.97  36.97    1.2657E-02    6.3275E-06
    1   58   67    65.421683   0.91  11.97  36.97    1.2691E-02    5.3033E-06
    1   59   68    65.322346   0.91  11.97  36.97    1.2707E-02    4.8711E-06
    1   61   70    65.133234   0.91  11.97  36.97    1.2738E-02    4.0821E-06
    1   62   71    65.043157   0.91  11.97  36.97    1.2752E-02    3.7450E-06
    1   64   73    64.871274   0.91  11.97  36.97    1.2781E-02    3.1749E-06
    1   65   74    64.789220   0.91  11.97  36.97    1.2794E-02    2.9273E-06
    1   67   76    64.632313   0.91  11.97  36.97    1.2820E-02    2.5098E-06
    1   68   77    64.557254   0.91  11.97  36.97    1.2832E-02    2.3392E-06
    1   70   79    64.413447   0.91  11.97  36.97    1.2856E-02    2.0728E-06
    1   71   80    64.344525   0.91  11.97  36.97    1.2868E-02    1.9689E-06
    1   73   82    64.212242   0.91  11.97  36.97    1.2890E-02    1.8113E-06
    1   74   83    64.148734   0.91  11.97  36.97    1.2901E-02    1.7538E-06
    1   76   85    64.026643   0.91  11.97  36.97    1.2921E-02    1.6722E-06
    1   77   86    63.967934   0.91  11.97  36.97    1.2931E-02    1.6428E-06
    1   79   88    63.854900   0.91  11.97  36.97    1.2950E-02    1.5999E-06
    1   80   89    63.800466   0.91  11.97  36.97    1.2959E-02    1.5823E-06
    1   82   91    63.695517   0.91  11.97  36.97    1.2977E-02    1.5474E-06
    1   83   92    63.644908   0.91  11.97  36.97    1.2986E-02    1.5276E-06
    1   85   94    63.547206   0.91  11.97  36.97    1.3002E-02    1.4897E-06
    1   86   95    63.500032   0.91  11.97  36.97    1.3010E-02    1.4698E-06
    1   88   97    63.408851   0.91  11.97  36.97    1.3026E-02    1.4217E-06
    1   89   98    63.364773   0.91  11.97  36.97    1.3034E-02    1.4002E-06
    1   91  100    63.279481   0.91  11.97  36.97    1.3048E-02    1.3451E-06
    1   19   29    78.774702   0.91  11.97  36.97    1.0857E-02    9.0064E-05
    1   21   31    77.040443   0.91  11.97  36.97    1.1058E-02    7.6755E-05
    1   23   33    75.592941   0.91  11.97  36.97    1.1236E-02    6.4470E-05
    1   27   37    73.313251   0.91  11.97  36.97    1.1533E-02    5.0667E-05
    1   29   39    72.399391   0.91  11.97  36.97    1.1657E-02    4.6210E-05
    1   31   41    71.598724   0.91  11.97  36.97    1.1768E-02    4.1730E-05
    1   33   43    70.891394   0.91  11.97  36.97    1.1868E-02    3.7632E-05
    1   37   47    69.698152   0.91  11.97  36.97    1.2039E-02    2.9833E-05
    1   39   49    69.190238   0.91  11.97  36.97    1.2112E-02    2.6151E-05
    1   41   51    68.730270   0.91  11.97  36.97    1.2180E-02    2.2889E-05
    1   43   53    68.311756   0.91  11.97  36.97    1.2242E-02    1.9884E-05
    1   47   57    67.578493   0.91  11.97  36.97    1.2352E-02    1.4761E-05
    1   49   59    67.255498   0.91  11.97  36.97    1.2402E-02    1.2643E-05
    1   51   61    66.957148   0.91  11.97  36.97    1.2448E-02    1.0895E-05
    1   53   63    66.680722   0.91  11.97  36.97    1.2491E-02    9.0657E-06
    1   57   67    66.184629   0.91  11.97  36.97    1.2569E-02    6.3674E-06
    1   59   69    65.961202   0.91  11.97  36.97    1.2604E-02    5.2662E-06
    1   61   71    65.752083   0.91  11.97  36.97    1.2638E-02    4.3320E-06
    1   63   73    65.555940   0.91  11.97  36.97    1.2669E-02    3.5474E-06
    1   67   77    65.198027   0.91  11.97  36.97    1.2727E-02    2.3437E-06
    1   69   79    65.034305   0.91  11.97  36.97    1.2754E-02    1.9149E-06
    1   71   81    64.879618   0.91  11.97  36.97    1.2779E-02    1.5839E-06
    1   73   83    64.733237   0.91  11.97  36.97    1.2803E-02    1.3476E-06
    1   77   87    64.462853   0.91  11.97  36.97    1.2848E-02    1.1188E-06
    1   79   89    64.337737   0.91  11.97  36.97    1.2869E-02    1.1001E-06
    1   81   91    64.218687   0.91  11.97  36.97    1.2889E-02    1.1091E-06
    1   83   93    64.105271   0.91  11.97  36.97    1.2908E-02    1.1286E-06
    1   87   97    63.893816   0.91  11.97  36.97    1.2944E-02    1.1478E-06
    1   89   99    63.795096   0.91  11.97  36.97    1.2960E-02    1.1473E-06
    1   20   31    79.587520   0.91  11.97  36.97    1.0765E-02    9.0354E-05
    1   21   32    78.688445   0.91  11.97  36.97    1.0866E-02    8.2102E-05
    1   23   34    77.112460   0.91  11.97  36.97    1.1050E-02    6.7609E-05
    1   24   35    76.417890   0.91  11.97  36.97    1.1133E-02    6.1463E-05
    1   25   36    75.776086   0.91  11.97  36.97    1.1213E-02    5.6365E-05
    1   26   37    75.181229   0.91  11.97  36.97    1.1288E-02    5.3376E-05
    1   27   38    74.628331   0.91  11.97  36.97    1.1359E-02    4.9698E-05
    1   28   39    74.113085   0.91  11.97  36.97    1.1426E-02    4.6957E-05
    1   29   40    73.631758   0.91  11.97  36.97    1.1490E-02    4.4954E-05
    1   30   41    73.181096   0.91  11.97  36.97    1.1550E-02    4.2624E-05
    1   31   42    72.758249   0.91  11.97  36.97    1.1608E-02    4.0804E-05
    1   32   43    72.360711   0.91  11.97  36.97    1.1662E-02    3.9123E-05
    1   34   45    71.632961   0.91  11.97  36.97    1.1763E-02    3.5805E-05
    1   35   46    71.299043   0.91  11.97  36.97    1.1810E-02    3.4071E-05
    1   36   47    70.982955   0.91  11.97  36.97    1.1855E-02    3.2413E-05
    1   37   48    70.683305   0.91  11.97  36.97    1.1897E-02    3.0816E-05
    1   38   49    70.398839   0.91  11.97  36.97    1.1938E-02    2.9175E-05
    1   39   50    70.128428   0.91  11.97  36.97    1.1977E-02    2.7594E-05
    1   40   51    69.871054   0.91  11.97  36.97    1.2014E-02    2.6047E-05
    1   41   52    69.625795   0.91  11.97  36.97    1.2049E-02    2.4496E-05
    1   42   53    69.391812   0.91  11.97  36.97    1.2083E-02    2.3042E-05
    1   43   54    69.168344   0.91  11.97  36.97    1.2116E-02    2.1618E-05
    1   45   56    68.750234   0.91  11.97  36.97    1.2177E-02    1.8931E-05
    1   46   57    68.554377   0.91  11.97  36.97    1.2206E-02    1.7661E-05
    1   47   58    68.366592   0.91  11.97  36.97    1.2234E-02    1.6455E-05
    1   48   59    68.186389   0.91  11.97  36.97    1.2261E-02    1.5323E-05
    1   49   60    68.013317   0.91  11.97  36.97    1.2287E-02    1.4206E-05
    1   50   61    67.846960   0.91  11.97  36.97    1.2312E-02    1.3198E-05
    1   51   62    67.686935   0.91  11.97  36.97    1.2336E-02    1.2353E-05
    1   52   63    67.532886   0.91  11.97  36.97    1.2359E-02    1.1252E-05
    1   53   64    67.384484   0.91  11.97  36.97    1.2382E-02    1.0408E-05
    1   54   65    67.241424   0.91  11.97  36.97    1.2404E-02    9.5576E-06
    1   56   67    66.970215   0.91  11.97  36.97    1.2446E-02    8.0596E-06
    1   57   68    66.841555   0.91  11.97  36.97    1.2466E-02    7.3655E-06
    1   58   69    66.717214   0.91  11.97  36.97    1.2485E-02    6.7316E-06
    1   59   70    66.596978   0.91  11.97  36.97    1.2504E-02    6.1106E-06
    1   60   71    66.480647   0.91  11.97  36.97    1.2522E-02    5.5608E-06
    1   61   72    66.368033   0.91  11.97  36.97    1.2540E-02    5.0343E-06
    1   62   73    66.258961   0.91  11.97  36.97    1.2557E-02    4.5350E-06
    1   63   74    66.153265   0.91  11.97  36.97    1.2574E-02    4.0935E-06
    1   64   75    66.050792   0.91  11.97  36.97    1.2590E-02    3.6687E-06
    1   65   76    65.951397   0.91  11.97  36.97    1.2606E-02    3.2755E-06
    1   67   78    65.761297   0.91  11.97  36.97    1.2636E-02    2.5954E-06
    1   68   79    65.670344   0.91  11.97  36.97    1.2651E-02    2.2864E-06
    1   69   80    65.581967   0.91  11.97  36.97    1.2665E-02    2.0189E-06
    1   70   81    65.496058   0.91  11.97  36.97    1.2679E-02    1.7733E-06
    1   71   82    65.412514   0.91  11.97  36.97    1.2692E-02    1.5495E-06
    1   72   83    65.331240   0.91  11.97  36.97    1.2705E-02    1.3486E-06
    1   73   84    65.252145   0.91  11.97  36.97    1.2718E-02    1.1713E-06
    1   74   85    65.175141   0.91  11.97  36.97    1.2731E-02    1.0180E-06
    1   75   86    65.100146   0.91  11.97  36.97    1.2743E-02    8.8829E-07
    1   76   87    65.027084   0.91  11.97  36.97    1.2755E-02    7.8162E-07
    1   78   89    64.886464   0.91  11.97  36.97    1.2778E-02    6.3294E-07
    1   79   90    64.818770   0.91  11.97  36.97    1.2789E-02    5.9897E-07
    1   80   91    64.752734   0.91  11.97  36.97    1.2800E-02    5.8532E-07
    1   81   92    64.688296   0.91  11.97  36.97    1.2811E-02    5.9403E-07
    1   82   93    64.625399   0.91  11.97  36.97    1.2821E-02    6.2253E-07
    1   83   94    64.563988   0.91  11.97  36.97    1.2831E-02    6.5941E-07
    1   84   95    64.504011   0.91  11.97  36.97    1.2841E-02    6.9950E-07
    1   85   96    64.445418   0.91  11.97  36.97    1.2851E-02    7.3767E-07
    1   86   97    64.388162   0.91  11.97  36.97    1.2861E-02    7.7232E-07
    1   87   98    64.332198   0.91  11.97  36.97    1.2870E-02    8.0218E-07
    1   89  100    64.223973   0.91  11.97  36.97    1.2888E-02    8.4992E-07
    1   23   35    78.617153   0.91  11.97  36.97    1.0875E-02    7.3307E-05
    1   25   37    77.172929   0.91  11.97  36.97    1.1042E-02    5.9543E-05
    1   29   41    74.853896   0.91  11.97  36.97    1.1330E-02    4.4504E-05
    1   31   43    73.908607   0.91  11.97  36.97    1.1453E-02    3.9825E-05
    1   35   47    72.328654   0.91  11.97  36.97    1.1667E-02    3.3504E-05
    1   37   49    71.661640   0.91  11.97  36.97    1.1759E-02    3.0746E-05
    1   41   53    70.515596   0.91  11.97  36.97    1.1921E-02    2.5533E-05
    1   43   55    70.019660   0.91  11.97  36.97    1.1992E-02    2.2937E-05
    1   47   59    69.150174   0.91  11.97  36.97    1.2118E-02    1.8116E-05
    1   49   61    68.766936   0.91  11.97  36.97    1.2174E-02    1.5901E-05
    1   53   65    68.084591   0.91  11.97  36.97    1.2276E-02    1.1958E-05
    1   55   67    67.779534   0.91  11.97  36.97    1.2322E-02    1.0262E-05
    1   59   71    67.229735   0.91  11.97  36.97    1.2406E-02    7.3510E-06
    1   61   73    66.981138   0.91  11.97  36.97    1.2444E-02    6.1279E-06
    1   65   77    66.528656   0.91  11.97  36.97    1.2514E-02    4.1020E-06
    1   67   79    66.322166   0.91  11.97  36.97    1.2547E-02    3.2797E-06
    1   71   83    65.943248   0.91  11.97  36.97    1.2607E-02    1.9817E-06
    1   73   85    65.768997   0.91  11.97  36.97    1.2635E-02    1.4684E-06
    1   77   89    65.447043   0.91  11.97  36.97    1.2687E-02    6.9250E-07
    1   79   91    65.298024   0.91  11.97  36.97    1.2711E-02    4.2122E-07
    1   83   95    65.021080   0.91  11.97  36.97    1.2756E-02    1.5076E-07
    1   85   97    64.892182   0.91  11.97  36.97    1.2777E-02    3.0107E-07
    1   24   37    79.302004   0.91  11.97  36.97    1.0797E-02    7.1212E-05
    1   25   38    78.557243   0.91  11.97  36.97    1.0881E-02    6.4993E-05
    1   27   40    77.224420   0.91  11.97  36.97    1.1036E-02    5.3565E-05
    1   28   41    76.625689   0.91  11.97  36.97    1.1108E-02    4.9307E-05
    1   29   42    76.066138   0.91  11.97  36.97    1.1177E-02    4.5689E-05
    1   30   43    75.542028   0.91  11.97  36.97    1.1242E-02    4.2269E-05
    1   31   44    75.050080   0.91  11.97  36.97    1.1304E-02    3.9736E-05
    1   32   45    74.587411   0.91  11.97  36.97    1.1364E-02    3.7567E-05
    1   33   46    74.151470   0.91  11.97  36.97    1.1421E-02    3.5540E-05
    1   34   47    73.740000   0.91  11.97  36.97    1.1475E-02    3.4024E-05
    1   35   48    73.350988   0.91  11.97  36.97    1.1528E-02    3.2545E-05
    1   36   49    72.982638   0.91  11.97  36.97    1.1577E-02    3.1162E-05
    1   37   50    72.633342   0.91  11.97  36.97    1.1625E-02    3.0033E-05
    1   38   51    72.301653   0.91  11.97  36.97    1.1671E-02    2.8888E-05
    1   40   53    71.686013   0.91  11.97  36.97    1.1756E-02    2.6739E-05
    1   41   54    71.399819   0.91  11.97  36.97    1.1796E-02    2.5661E-05
    1   42   55    71.126718   0.91  11.97  36.97    1.1835E-02    2.4568E-05
    1   43   56    70.865831   0.91  11.97  36.97    1.1871E-02    2.3569E-05
    1   44   57    70.616354   0.91  11.97  36.97    1.1907E-02    2.2499E-05
    1   45   58    70.377552   0.91  11.97  36.97    1.1941E-02    2.1428E-05
    1   46   59    70.148754   0.91  11.97  36.97    1.1974E-02    2.0420E-05
    1   47   60    69.929341   0.91  11.97  36.97    1.2005E-02    1.9369E-05
    1   48   61    69.718747   0.91  11.97  36.97    1.2036E-02    1.8343E-05
    1   49   62    69.516449   0.91  11.97  36.97    1.2065E-02    1.7359E-05
    1   50   63    69.321966   0.91  11.97  36.97    1.2093E-02    1.6351E-05
    1   51   64    69.134852   0.91  11.97  36.97    1.2120E-02    1.5464E-05
    1   53   66    68.781116   0.91  11.97  36.97    1.2172E-02    1.3552E-05
    1   54   67    68.613757   0.91  11.97  36.97    1.2197E-02    1.2689E-05
    1   55   68    68.452291   0.91  11.97  36.97    1.2221E-02    1.1817E-05
    1   56   69    68.296411   0.91  11.97  36.97    1.2244E-02    1.1029E-05
    1   57   70    68.145832   0.91  11.97  36.97    1.2267E-02    1.0231E-05
    1   58   71    68.000287   0.91  11.97  36.97    1.2289E-02    9.5031E-06
    1   59   72    67.859527   0.91  11.97  36.97    1.2310E-02    8.7803E-06
    1   60   73    67.723321   0.91  11.97  36.97    1.2330E-02    8.1157E-06
    1   61   74    67.591450   0.91  11.97  36.97    1.2350E-02    7.4665E-06
    1   62   75    67.463710   0.91  11.97  36.97    1.2370E-02    6.8663E-06
    1   63   76    67.339910   0.91  11.97  36.97    1.2389E-02    6.2877E-06
    1   64   77    67.219871   0.91  11.97  36.97    1.2407E-02    5.7514E-06
    1   66   79    66.990406   0.91  11.97  36.97    1.2443E-02    4.7644E-06
    1   67   80    66.880672   0.91  11.97  36.97    1.2460E-02    4.3131E-06
    1   68   81    66.774080   0.91  11.97  36.97    1.2476E-02    3.8973E-06
    1   69   82    66.670495   0.91  11.97  36.97    1.2492E-02    3.5024E-06
    1   70   83    66.569793   0.91  11.97  36.97    1.2508E-02    3.1401E-06
    1   71   84    66.471855   0.91  11.97  36.97    1.2523E-02    2.7971E-06
    1   72   85    66.376568   0.91  11.97  36.97    1.2538E-02    2.4844E-06
    1   73   86    66.283826   0.91  11.97  36.97    1.2553E-02    2.1880E-06
    1   74   87    66.193528   0.91  11.97  36.97    1.2567E-02    1.9203E-06
    1   75   88    66.105579   0.91  11.97  36.97    1.2581E-02    1.6657E-06
    1   76   89    66.019888   0.91  11.97  36.97    1.2595E-02    1.4384E-06
    1   77   90    65.936369   0.91  11.97  36.97    1.2608E-02    1.2227E-06
    1   79   92    65.775526   0.91  11.97  36.97    1.2634E-02    8.5085E-07
    1   80   93    65.698050   0.91  11.97  36.97    1.2646E-02    6.8663E-07
    1   81   94    65.622443   0.91  11.97  36.97    1.2658E-02    5.3979E-07
    1   82   95    65.548638   0.91  11.97  36.97    1.2670E-02    4.0981E-07
    1   83   96    65.476572   0.91  11.97  36.97    1.2682E-02    3.1001E-07
    1   84   97    65.406183   0.91  11.97  36.97    1.2693E-02    2.6078E-07
    1   85   98    65.337414   0.91  11.97  36.97    1.2704E-02    2.4576E-07
    1   86   99    65.270209   0.91  11.97  36.97    1.2715E-02    2.5188E-07
    1   87  100    65.204515   0.91  11.97  36.97    1.2726E-02    2.7437E-07
    1   25   39    79.929465   0.91  11.97  36.97    1.0726E-02    7.0115E-05
    1   27   41    78.506190   0.91  11.97  36.97    1.0887E-02    5.8536E-05
    1   29   43    77.268796   0.91  11.97  36.97    1.1031E-02    4.8731E-05
    1   31   45    76.182938   0.91  11.97  36.97    1.1162E-02    4.1182E-05
    1   33   47    75.222273   0.91  11.97  36.97    1.1283E-02    3.5684E-05
    1   37   51    73.598587   0.91  11.97  36.97    1.1494E-02    2.9173E-05
    1   39   53    72.906237   0.91  11.97  36.97    1.1588E-02    2.6907E-05
    1   41   55    72.278599   0.91  11.97  36.97    1.1674E-02    2.5033E-05
    1   43   57    71.706981   0.91  11.97  36.97    1.1753E-02    2.3361E-05
    1   45   59    71.184183   0.91  11.97  36.97    1.1826E-02    2.1673E-05
    1   47   61    70.704191   0.91  11.97  36.97    1.1894E-02    1.9950E-05
    1   51   65    69.853144   0.91  11.97  36.97    1.2016E-02    1.6612E-05
    1   53   67    69.474132   0.91  11.97  36.97    1.2071E-02    1.4915E-05
    1   55   69    69.121758   0.91  11.97  36.97    1.2122E-02    1.3277E-05
    1   57   71    68.793304   0.91  11.97  36.97    1.2171E-02    1.1715E-05
    1   59   73    68.486411   0.91  11.97  36.97    1.2216E-02    1.0249E-05
    1   61   75    68.199019   0.91  11.97  36.97    1.2259E-02    8.8919E-06
    1   65   79    67.675737   0.91  11.97  36.97    1.2338E-02    6.5276E-06
    1   67   81    67.436856   0.91  11.97  36.97    1.2374E-02    5.5201E-06
    1   69   83    67.211436   0.91  11.97  36.97    1.2408E-02    4.6241E-06
    1   71   85    66.998368   0.91  11.97  36.97    1.2441E-02    3.8333E-06
    1   73   87    66.796663   0.91  11.97  36.97    1.2473E-02    3.1405E-06
    1   75   89    66.605435   0.91  11.97  36.97    1.2502E-02    2.5378E-06
    1   79   93    66.251301   0.91  11.97  36.97    1.2558E-02    1.5875E-06
    1   81   95    66.087029   0.91  11.97  36.97    1.2584E-02    1.2218E-06
    1   83   97    65.930485   0.91  11.97  36.97    1.2609E-02    9.2873E-07
    1   85   99    65.781133   0.91  11.97  36.97    1.2633E-02    7.0929E-07
    1   28   43    79.097749   0.91  11.97  36.97    1.0820E-02    5.8833E-05
    1   29   44    78.462166   0.91  11.97  36.97    1.0892E-02    5.3409E-05
    1   31   46    77.307435   0.91  11.97  36.97    1.1027E-02    4.4275E-05
    1   32   47    76.781353   0.91  11.97  36.97    1.1089E-02    4.0430E-05
    1   34   49    75.817352   0.91  11.97  36.97    1.1208E-02    3.4621E-05
    1   37   52    74.557543   0.91  11.97  36.97    1.1368E-02    2.8783E-05
    1   38   53    74.179748   0.91  11.97  36.97    1.1417E-02    2.7296E-05
    1   41   56    73.152070   0.91  11.97  36.97    1.1554E-02    2.4113E-05
    1   43   58    72.543226   0.91  11.97  36.97    1.1637E-02    2.2571E-05
    1   44   59    72.258687   0.91  11.97  36.97    1.1677E-02    2.1836E-05
    1   46   61    71.725212   0.91  11.97  36.97    1.1751E-02    2.0502E-05
    1   47   62    71.474818   0.91  11.97  36.97    1.1786E-02    1.9844E-05
    1   49   64    71.003502   0.91  11.97  36.97    1.1852E-02    1.8524E-05
    1   52   67    70.361995   0.91  11.97  36.97    1.1943E-02    1.6461E-05
    1   53   68    70.163708   0.91  11.97  36.97    1.1971E-02    1.5803E-05
    1   56   71    69.609854   0.91  11.97  36.97    1.2051E-02    1.3689E-05
    1   58   73    69.271366   0.91  11.97  36.97    1.2100E-02    1.2291E-05
    1   59   74    69.110438   0.91  11.97  36.97    1.2124E-02    1.1584E-05
    1   61   76    68.803893   0.91  11.97  36.97    1.2169E-02    1.0260E-05
    1   62   77    68.657797   0.91  11.97  36.97    1.2191E-02    9.6437E-06
    1   64   79    68.378870   0.91  11.97  36.97    1.2232E-02    8.4334E-06
    1   67   82    67.990756   0.91  11.97  36.97    1.2290E-02    6.7843E-06
    1   68   83    67.868767   0.91  11.97  36.97    1.2308E-02    6.2942E-06
    1   71   86    67.522820   0.91  11.97  36.97    1.2361E-02    4.9547E-06
    1   73   88    67.307539   0.91  11.97  36.97    1.2394E-02    4.1827E-06
    1   74   89    67.204140   0.91  11.97  36.97    1.2410E-02    3.8278E-06
    1   76   91    67.005282   0.91  11.97  36.97    1.2440E-02    3.1967E-06
    1   77   92    66.909622   0.91  11.97  36.97    1.2455E-02    2.9049E-06
    1   79   94    66.725374   0.91  11.97  36.97    1.2484E-02    2.3998E-06
    1   82   97    66.465421   0.91  11.97  36.97    1.2524E-02    1.7725E-06
    1   83   98    66.382840   0.91  11.97  36.97    1.2537E-02    1.5969E-06
    1   29   45    79.646528   0.91  11.97  36.97    1.0758E-02    5.8157E-05
    1   31   47    78.423812   0.91  11.97  36.97    1.0897E-02    4.8787E-05
    1   33   49    77.341383   0.91  11.97  36.97    1.1022E-02    4.0221E-05
    1   35   51    76.376296   0.91  11.97  36.97    1.1139E-02    3.3830E-05
    1   37   53    75.510371   0.91  11.97  36.97    1.1246E-02    2.9290E-05
    1   39   55    74.729010   0.91  11.97  36.97    1.1346E-02    2.5924E-05
    1   41   57    74.020356   0.91  11.97  36.97    1.1438E-02    2.3440E-05
    1   43   59    73.374678   0.91  11.97  36.97    1.1524E-02    2.1638E-05
    1   45   61    72.783911   0.91  11.97  36.97    1.1604E-02    2.0295E-05
    1   47   63    72.241314   0.91  11.97  36.97    1.1679E-02    1.9146E-05
    1   49   65    71.741209   0.91  11.97  36.97    1.1748E-02    1.8078E-05
    1   51   67    71.278780   0.91  11.97  36.97    1.1813E-02    1.7050E-05
    1   53   69    70.849913   0.91  11.97  36.97    1.1874E-02    1.6070E-05
    1   55   71    70.451073   0.91  11.97  36.97    1.1930E-02    1.4952E-05
    1   57   73    70.079207   0.91  11.97  36.97    1.1984E-02    1.3792E-05
    1   59   75    69.731661   0.91  11.97  36.97    1.2034E-02    1.2610E-05
    1   61   77    69.406120   0.91  11.97  36.97    1.2081E-02    1.1411E-05
    1   63   79    69.100555   0.91  11.97  36.97    1.2125E-02    1.0227E-05
    1   65   81    68.813178   0.91  11.97  36.97    1.2168E-02    9.0843E-06
    1   67   83    68.542409   0.91  11.97  36.97    1.2208E-02    8.0007E-06
    1   69   85    68.286847   0.91  11.97  36.97    1.2246E-02    6.9956E-06
    1   71   87    68.045244   0.91  11.97  36.97    1.2282E-02    6.0824E-06
    1   73   89    67.816484   0.91  11.97  36.97    1.2316E-02    5.2516E-06
    1   75   91    67.599569   0.91  11.97  36.97    1.2349E-02    4.5030E-06
    1   77   93    67.393600   0.91  11.97  36.97    1.2381E-02    3.8341E-06
    1   79   95    67.197768   0.91  11.97  36.97    1.2411E-02    3.2428E-06
    1   81   97    67.011342   0.91  11.97  36.97    1.2439E-02    2.7402E-06
    1   83   99    66.833659   0.91  11.97  36.97    1.2467E-02    2.3002E-06
    1   31   48    79.532299   0.91  11.97  36.97    1.0771E-02    5.3451E-05
    1   32   49    78.944384   0.91  11.97  36.97    1.0837E-02    4.8810E-05
    1   33   50    78.390100   0.91  11.97  36.97    1.0901E-02    4.4544E-05
    1   35   52    77.371445   0.91  11.97  36.97    1.1019E-02    3.6710E-05
    1   36   53    76.902316   0.91  11.97  36.97    1.1075E-02    3.3679E-05
    1   37   54    76.457225   0.91  11.97  36.97    1.1129E-02    3.0923E-05
    1   38   55    76.034361   0.91  11.97  36.97    1.1181E-02    2.8516E-05
    1   39   56    75.632093   0.91  11.97  36.97    1.1231E-02    2.6581E-05
    1   40   57    75.248945   0.91  11.97  36.97    1.1279E-02    2.4810E-05
    1   41   58    74.883580   0.91  11.97  36.97    1.1326E-02    2.3362E-05
    1   42   59    74.534782   0.91  11.97  36.97    1.1371E-02    2.2141E-05
    1   43   60    74.201446   0.91  11.97  36.97    1.1414E-02    2.1020E-05
    1   44   61    73.882562   0.91  11.97  36.97    1.1457E-02    2.0174E-05
    1   45   62    73.577206   0.91  11.97  36.97    1.1497E-02    1.9396E-05
    1   46   63    73.284532   0.91  11.97  36.97    1.1536E-02    1.8722E-05
    1   47   64    73.003764   0.91  11.97  36.97    1.1574E-02    1.8186E-05
    1   48   65    72.734186   0.91  11.97  36.97    1.1611E-02    1.7668E-05
    1   49   66    72.475142   0.91  11.97  36.97    1.1647E-02    1.7220E-05
    1   50   67    72.226024   0.91  11.97  36.97    1.1681E-02    1.6835E-05
    1   52   69    71.755358   0.91  11.97  36.97    1.1746E-02    1.6060E-05
    1   53   70    71.532810   0.91  11.97  36.97    1.1777E-02    1.5708E-05
    1   54   71    71.318177   0.91  11.97  36.97    1.1808E-02    1.5317E-05
    1   55   72    71.111042   0.91  11.97  36.97    1.1837E-02    1.4915E-05
    1   56   73    70.911019   0.91  11.97  36.97    1.1865E-02    1.4525E-05
    1   57   74    70.717747   0.91  11.97  36.97    1.1892E-02    1.4079E-05
    1   58   75    70.530888   0.91  11.97  36.97    1.1919E-02    1.3638E-05
    1   59   76    70.350128   0.91  11.97  36.97    1.1945E-02    1.3173E-05
    1   60   77    70.175173   0.91  11.97  36.97    1.1970E-02    1.2675E-05
    1   61   78    70.005745   0.91  11.97  36.97    1.1994E-02    1.2191E-05
    1   62   79    69.841588   0.91  11.97  36.97    1.2018E-02    1.1660E-05
    1   63   80    69.682458   0.91  11.97  36.97    1.2041E-02    1.1164E-05
    1   64   81    69.528128   0.91  11.97  36.97    1.2063E-02    1.0622E-05
